Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779748078.328:497): arch=c000003e syscall=59 success=yes exit=0 a0=559e428ca548 a1=559e428cb5c0 a2=559e428e1580 a3=0 items=2 ppid=1382 pid=1383 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""apt-get"" exe=""/usr/bin/apt-get"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El alumno, con UID root y todos los permisos (euid/suid/sgid), intentó ejecutar apt-get que modifica paquetes. Esta acción tiene el poten0rativo para introducir vulnerabilidades o malware.",9.65,phi3:mini
"type=SYSCALL msg=audit(1779748078.392:504): arch=c000003e syscall=59 success=yes exit=0 a0=556aca352bb8 a1=556aca352af0 a2=556aca352b40 a3=8 items=2 ppid=1387 pid=1389 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""systemctl"" exe=""/usr/bin/systemctl"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,El anonimeto del usuario 'alumno' junto con el uso de root privileges y la ejecución de systemctl implican una alta probabilidad de intención maliciosa para alterar o dañar servicios operativos.,8.61,phi3:mini
"type=SYSCALL msg=audit(1779748215.592:554): arch=c000003e syscall=59 success=yes exit=0 a0=5640f547b4f8 a1=5640f546d5c0 a2=5640f54801c0 a3=0 items=2 ppid=1415 pid=1416 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""systemctl"" exe=""/usr/bin/systemctl"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"El sistema no mostró signos de mal uso directo, pero el acceso a comandos como systemctl por parte del root es inusual y puede indicar curiosidad o prácticas experimentales que podrían llevar al riesgo si se hace sin restricciones.",10.07,phi3:mini
"type=SYSCALL msg=audit(1779748378.340:577): arch=c000003e syscall=59 success=yes exit=0 a0=5571388f44f8 a1=5571388e65c0 a2=5571388f9250 a3=0 items=2 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El uso del comando useradd por parte de un usuario con privilegios elevados (uid=0) indica una actividad sospechosa, ya que este es para la creación de UIDs y GIDs sin autorización adecuada.",9.26,phi3:mini
"type=SYSCALL msg=audit(1779748378.392:588): arch=c000003e syscall=59 success=no exit=-2 a0=561456712385 a1=7fff0e7037b0 a2=7fff0e7037a8 a3=7f876e3ca740 items=1 ppid=1421 pid=1422 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El alumno intenta ejecutar una acción administrativa sin privilegios elevados, lo cual es inusual y representa un riesgo para la seguridad.",7.93,phi3:mini
"type=SYSCALL msg=audit(1779748378.392:589): arch=c000003e syscall=59 success=no exit=-2 a0=561456712385 a1=7fff0e7037b0 a2=7fff0e7037a8 a3=7f876e3ca740 items=1 ppid=1421 pid=1423 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El usuario 'alumno' intentó utilizar el comando useradd con privilegios root, lo cual es inusual y sugiere que puede haber una falla de seguridad o un ataque como fuerza humana.",8.7,phi3:mini
"type=SYSCALL msg=audit(1779748378.392:590): arch=c000003e syscall=59 success=no exit=-2 a0=56145671236e a1=7fff0e7037c0 a2=7fff0e7037b8 a3=7f876e3ca740 items=1 ppid=1421 pid=1424 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"La ejecución de un comando 'useradd' por el root no es típica y sugiere manipulación del sistema, potenstock acceso incorrecto o mal uso de privilegios.",8.4,phi3:mini
"type=SYSCALL msg=audit(1779748378.396:592): arch=c000003e syscall=59 success=no exit=-2 a0=561456712385 a1=7fff0e703c10 a2=7fff0e703c08 a3=7f876e3ca740 items=1 ppid=1421 pid=1425 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El usuario root ejecutó useradd, que es un comando de alto riesgo para la seguridad del sistema; esta actividad requiere una justificación y posiblemente auditoría adicional.",8.3,phi3:mini
"type=SYSCALL msg=audit(1779748378.396:593): arch=c000003e syscall=59 success=no exit=-2 a0=561456712385 a1=7fff0e703c10 a2=7fff0e703c08 a3=7f876e3ca740 items=1 ppid=1421 pid=1426 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Intento fallido de ejecución del comando useradd por un usuario no administrativo (AUID='alumno'), que tiene los permisos SUID y es el mismo que UID, gid e egid, indica una vulnerabilidad en las configuraciones de seguridad.",11.05,phi3:mini
"type=SYSCALL msg=audit(1779748378.400:594): arch=c000003e syscall=59 success=no exit=-2 a0=56145671236e a1=7fff0e703c20 a2=7fff0e703c18 a3=7f876e3ca740 items=1 ppid=1421 pid=1427 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El usuario root ejecutó el comando useradd, que es un privilegio elevado y puede significar potensialmente la creación de nuevos usuarios con permisos totalitarios.",8.24,phi3:mini
