Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=CONFIG_CHANGE msg=audit(1779746663.172:255): auid=1000 ses=1 subj=unconfined op=add_rule key=""passwd_changes"" list=4 res=1AUID=""alumno""",BAJO,"Alumno añadió una regla al archivo de pasword con privilegios como root, lo cual puede no ser un comportamiento inusual si este es su rol y tiene justificación para el cambio.",7.65,phi3:mini
"type=SYSCALL msg=audit(1779746663.172:255): arch=c000003e syscall=44 success=yes exit=1084 a0=3 a1=7ffd37190a40 a2=43c a3=0 items=0 ppid=1225 pid=1239 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=1 comm=""auditctl"" exe=""/usr/sbin/auditctl"" subj=unconfined key=(null)ARCH=x86_64 SYSCALL=sendto AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Una cuenta alumno intentó ejecutar auditctl, una herramienta de seguridad privilegiada y no para quienes solo tienen el usuario root; esto indica posible acceso o manipulación fraudulenta.",8.65,phi3:mini
type=PROCTITLE msg=audit(1779746663.172:255): proctitle=2F7362696E2F617564697463746C002D52002F6574632F61756469742F61756469742E72756C6573,MEDIO,"La auditoría revela un proctitle que sugiere una configuración de shell, aunque este no es un comportamiento común y podría indicar una forma sutil de evitar sistemas anticontrol.",7.62,phi3:mini
"type=SYSCALL msg=audit(1779746681.792:261): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Intento de usuario con nombre 'alumno' de realizar cambios en el archivo /etc/passwd mediante sudo, pero sin credenciales conocidas (euid=root), lo que sugiere posibles intentos no autorizados.",9.28,phi3:mini
"type=CWD msg=audit(1779746681.792:261): cwd=""/home/alumno""",INFO,El cambio de directorio es una operación regular y no presenta riesgos inmediatos.,5.05,phi3:mini
"type=PATH msg=audit(1779746681.792:261): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"Una referencia al archivo /etc/passwd que no indica ningún comportamiento sospechoso, es solo una operación normal de verificación por parte del sistema.",7.02,phi3:mini
type=PROCTITLE msg=audit(1779746681.792:261): proctitle=7375646F00617564697463746C002D6C,INFO,"La regla del título de proceso indica que el comando 'gzip' ha finalizado, lo cual es una acción esperada al cerrar un archivo comprimido y no representa riesgo.",7.22,phi3:mini
"type=SYSCALL msg=audit(1779746681.796:262): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Autorizado alumnus ejecutó sudo, el cual se asocia con acciones que requieren privilegios elevados y pueden indicar actividad potencialmente sospechosa si no es para la tarea adecuada.",8.74,phi3:mini
"type=CWD msg=audit(1779746681.796:262): cwd=""/home/alumno""",INFO,Una operación de cambio de directorio (CWD) es común y no suele representar un riesgo para la seguridad si el sistema lo permite adecuadamente.,6.53,phi3:mini
"type=PATH msg=audit(1779746681.796:262): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"La operación de PATH para el archivo /etc/passwd se realizó exitosamente con permisos adecuados como root, lo cual es la configura01.",6.85,phi3:mini
type=PROCTITLE msg=audit(1779746681.796:262): proctitle=7375646F00617564697463746C002D6C,INFO,El log muestra una operación normal de auditoría con proctitle que indica el nombre del proceso o la aplicación en ejecución y ninguna actividad sospechosa se observa.,7.02,phi3:mini
"type=SYSCALL msg=audit(1779746681.796:263): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",MEDIO,"El registro indica al usuario con AUID y UID 'alumno' intentó ejecutar sudo sin contraseña, lo cual es permisible para algunos comandos pero podría representar un riesgo si se utiliza maliciosamente.",8.97,phi3:mini
"type=CWD msg=audit(1779746681.796:263): cwd=""/home/alumno""",INFO,El cambio de directorio para el usuario alumno es un comportamiento esperado y no representa riesgo.,5.42,phi3:mini
"type=PATH msg=audit(1779746681.796:263): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,El log muestra una operación normal de lectura por parte del usuario root en el archivo /etc/passwd sin indicar inseguridad o riesgos.,6.77,phi3:mini
type=PROCTITLE msg=audit(1779746681.796:263): proctitle=7375646F00617564697463746C002D6C,INFO,"La entrada del log muestra el nombre de proceso 'linux-audit', que es común y normal para la monitorización.",5.82,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:265): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Intento de ejecución sudo por parte no autorizada (AUID='alumno' con permisos EUID/SUID 'root'), lo cual representa un riesgo elevado, ya que implica intentar realizar acciones privilegiadas sin derechos adecuados.",9.36,phi3:mini
"type=CWD msg=audit(1779746681.800:265): cwd=""/home/alumno""",INFO,El cambio de directorio al home del estudiante es una operación típica y no representa un riesgo significativo para la seguridad.,5.95,phi3:mini
"type=PATH msg=audit(1779746681.800:265): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se registró un acceso normal al archivo /etc/passwd, sin actividad anormal detectada.",5.63,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:265): proctitle=7375646F00617564697463746C002D6C,INFO,"La auditoría indica que se ejecutó el programa con la variable de entorno proctitle configurada como un patrón, lo cual es común y no representa un riesgo.",6.8,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:268): arch=c000003e syscall=257 success=yes exit=6 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El alumno intentó cambiar las IDs de usuario con sudo, lo cual es inusual para un usuario no administrativo y podría implicar una actividad maliciosa como la manipulación de identidades.",8.41,phi3:mini
"type=CWD msg=audit(1779746681.800:268): cwd=""/home/alumno""",INFO,El cambio de directorio para la ubicación '/home/alumno' es una acción común y no indica inherentemente ninguna actividad maliciosa.,6.33,phi3:mini
"type=PATH msg=audit(1779746681.800:268): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"Información sobre el acceso al archivo /etc/passwd con permisos r-x y propiedades del root no presenta riesgos inmediatos, pero es recomendable monitorearlos para futuros intentos maliciosos.",8.3,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:268): proctitle=7375646F00617564697463746C002D6C,INFO,"Se registra la ejecución de un proceso con el proctitle indicando que se trata probablemente del propio sistema, lo cual es normal y no representa ningún riesgo.",6.79,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:270): arch=c000003e syscall=257 success=yes exit=8 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El anonimo alumno intentó ejecutar sudo para realizar cambios en el sistema, lo cual es sospechoso y presenta riesgos debido a la falta de identificación.",7.97,phi3:mini
"type=CWD msg=audit(1779746681.800:270): cwd=""/home/alumno""",INFO,"El análisis del log muestra un cambio de directorio (CWD) al subir a la ubicación personal ('/home/alumno'), lo cual es una operación normal y no plantea riesgos significativos.",7.36,phi3:mini
"type=PATH msg=audit(1779746681.800:270): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"Se registró el acceso al archivo /etc/passwd por parte del root, lo cual es normal. Sin embargo, dado que este archivo contiene información sensible como contraseñas hash y debe protegerse adecuadamente para evitar fallos de seguridad o intentos malintencionados.",9.25,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:270): proctitle=7375646F00617564697463746C002D6C,MEDIO,"Se observan intentos de obtener detalles del título del proceso, lo cual podría indicar una búsqueda por parte de un atacante para identificar sistemas y aplicaciones vulnerables o actualizadas.",7.44,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:271): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El usuario alumno intentó usar sudo sin tenerse en cuenta los permisos elevados, lo que podría indicar un comportamiento sospechoso como el tratamiento de archivos privilegiados o ejecución no autorizada.",8.54,phi3:mini
