Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779748078.328:497): arch=c000003e syscall=59 success=yes exit=0 a0=559e428ca548 a1=559e428cb5c0 a2=559e428e1580 a3=0 items=2 ppid=1382 pid=1383 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""apt-get"" exe=""/usr/bin/apt-get"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El usuario alumno, con permisos de root (UID=0), intentó ejecutar apt-get, lo cual puede indicar una manipulación intencionada del sistema para instalar software no autorizado.",8.41,phi3:mini
"type=SYSCALL msg=audit(1779748078.392:504): arch=c000003e syscall=59 success=yes exit=0 a0=556aca352bb8 a1=556aca352af0 a2=556aca352b40 a3=8 items=2 ppid=1387 pid=1389 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""systemctl"" exe=""/usr/bin/systemctl"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El alumno ejecutó systemctl, una tarea administrativa que requiere privilegios elevados. La ausencia de un contexto claro para este evento sugiere la posibilidad de comportamiento sospechoso o malicioso.",9.05,phi3:mini
"type=SYSCALL msg=audit(1779748215.592:554): arch=c000003e syscall=59 success=yes exit=0 a0=5640f547b4f8 a1=5640f546d5c0 a2=5640f54801c0 a3=0 items=2 ppid=1415 pid=1416 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""systemctl"" exe=""/usr/bin/systemctl"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El log muestra que un usuario alumno con privilegios root intento ejecutar una utilidad de sistema como systemctl, lo cual es inusual para los permisos elevados y puede indicar mal uso intencionado o error administrativo.",9.98,phi3:mini
"type=SYSCALL msg=audit(1779748378.340:577): arch=c000003e syscall=59 success=yes exit=0 a0=5571388f44f8 a1=5571388e65c0 a2=5571388f9250 a3=0 items=2 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Una ejecución de root como usuario no tiene permiso para cambiar la identidad del sistema, lo cual es inusual y presenta una grave amenaza poten01",7.62,phi3:mini
"type=SYSCALL msg=audit(1779748378.392:588): arch=c000003e syscall=59 success=no exit=-2 a0=561456712385 a1=7fff0e7037b0 a2=7fff0e7037a8 a3=7f876e3ca740 items=1 ppid=1421 pid=1422 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El archivo de sistema root (/) ha sido intentado modificar por usuario con permisos elevados, lo que representa un riesgo para la seguridad del sistema y posiblemente una amenaza directa.",8.34,phi3:mini
"type=SYSCALL msg=audit(1779748378.392:589): arch=c000003e syscall=59 success=no exit=-2 a0=561456712385 a1=7fff0e7037b0 a2=7fff0e7037a8 a3=7f876e3ca740 items=1 ppid=1421 pid=1423 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"Alumno root intentó ejecutar 'useradd', la cual es una operación privilegiada, sin embargo, el log muestra que no fue exitosa (exit=-2), lo que podría indicar un error intencionado o mal uso de privillegios.",9.46,phi3:mini
"type=SYSCALL msg=audit(1779748378.392:590): arch=c000003e syscall=59 success=no exit=-2 a0=56145671236e a1=7fff0e7037c0 a2=7fff0e7037b8 a3=7f876e3ca740 items=1 ppid=1421 pid=1424 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"El comando useradd se ejecutó con privilegios de root, lo cual podría indicar una intención deliberada para crear usuarios administrativos o la configura0r actual.",7.95,phi3:mini
"type=SYSCALL msg=audit(1779748378.396:592): arch=c000003e syscall=59 success=no exit=-2 a0=561456712385 a1=7fff0e703c10 a2=7fff0e703c08 a3=7f876e3ca740 items=1 ppid=1421 pid=1425 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Usuario root intento crear una nueva cuenta de usuario por privilegios elevados, lo cual es inusual y poten0rmente peligroso sin justificación clara.",8.24,phi3:mini
"type=SYSCALL msg=audit(1779748378.396:593): arch=c000003e syscall=59 success=no exit=-2 a0=561456712385 a1=7fff0e703c10 a2=7fff0e703c08 a3=7f876e3ca740 items=1 ppid=1421 pid=1426 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El comando useradd ejecutado por el usuario con privilegios root es un riesgo alto, ya que este permite la creación de nuevos usuarios en sistemas operativos.",8.03,phi3:mini
"type=SYSCALL msg=audit(1779748378.400:594): arch=c000003e syscall=59 success=no exit=-2 a0=56145671236e a1=7fff0e703c20 a2=7fff0e703c18 a3=7f876e3ca740 items=1 ppid=1421 pid=1427 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""root_commands""ARCH=x86_64 SYSCALL=execve AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El comando useradd ejecutado como root, en un archivo que contiene permisos de usuario y grupo root (uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0), indica una actividad maliciosa inminente o pasada.",10.94,phi3:mini
